"uid","apt_cd","apt_nm","rdnmadr","legaldong_cd","std_yr","xuar","ar_cd","cbxuar_nmhsh","cbarcd_minm_potvale","cbarcd_mxm_potvale","cbarcd_ave_potvale","cbarcd_median_potvale","cbxuar_minm_potvale","cbxuar_mxm_potvale","cbxuar_ave_potvale","cbxuar_median_potvale","cbxuar_stdv","signgu_potvale_rank","signgu_potvale_perc","signgu_potvale_cumedist","ctpr_potvale_rank","ctpr_potvale_perc","ctpr_potvale_cumedist","ntwd_potvale_rank","ntwd_potvale_perc","ntwd_potvale_cumedist","lo","la"
"00039014","APT1168041667290047000001","네스빌(728-10)","서울특별시 강남구 테헤란로28길 47","1168010100","2022",231.23,"005",2,1353000000,1427000000,1385600000,1363000000,1363000000,1363000000,1363000000,1363000000,0,843,19,80,2345,50,50,4716,98,3,127.0400755869,37.4982330679
"00039015","APT1168041667290047000001","네스빌(728-10)","서울특별시 강남구 테헤란로28길 47","1168010100","2022",244.52,"005",8,1353000000,1427000000,1385600000,1363000000,1353000000,1427000000,1391250000,1392500000,38265053,843,19,80,2345,50,50,4716,98,3,127.0400755869,37.4982330679
"00039016","APT1168041667420010000001","역삼우정에쉐르2","서울특별시 강남구 테헤란로48길 10","1168010100","2022",42.41,"002",10,366000000,531000000,458657142,454500000,366000000,418000000,403500000,412500000,18662202,318,34,66,2733,70,31,32523,81,19,127.0459043750,37.5026769466
"00039017","APT1168041667420010000001","역삼우정에쉐르2","서울특별시 강남구 테헤란로48길 10","1168010100","2022",47.02,"002",10,366000000,531000000,458657142,454500000,426000000,486000000,469100000,479500000,21604783,318,35,66,2733,70,31,32523,81,19,127.0459043750,37.5026769466
"00039018","APT1168041667420010000001","역삼우정에쉐르2","서울특별시 강남구 테헤란로48길 10","1168010100","2022",49.38,"002",10,366000000,531000000,458657142,454500000,442000000,503000000,485800000,496500000,21923098,318,35,66,2733,70,31,32523,81,19,127.0459043750,37.5026769466
"00039019","APT1168041667420010000001","역삼우정에쉐르2","서울특별시 강남구 테헤란로48길 10","1168010100","2022",43.17,"002",20,366000000,531000000,458657142,454500000,396000000,450000000,434600000,444000000,19030170,318,35,66,2733,70,31,32523,81,19,127.0459043750,37.5026769466
"00039020","APT1168041667420010000001","역삼우정에쉐르2","서울특별시 강남구 테헤란로48길 10","1168010100","2022",50.72,"002",10,366000000,531000000,458657142,454500000,465000000,531000000,512500000,524000000,23618496,318,35,66,2733,70,31,32523,81,19,127.0459043750,37.5026769466
"00039021","APT1168041667420010000001","역삼우정에쉐르2","서울특별시 강남구 테헤란로48길 10","1168010100","2022",47.83,"002",10,366000000,531000000,458657142,454500000,428000000,487000000,470500000,480500000,21151569,318,34,66,2733,70,31,32523,81,19,127.0459043750,37.5026769466
"00039022","APT1168041667430032000001","역삼동우정에쉐르1","서울특별시 강남구 테헤란로4길 32","1168010100","2022",59.81,"002",14,417000000,524000000,500250000,506000000,481000000,524000000,503142857,503500000,14612203,260,46,54,2346,74,26,28398,84,17,127.0301733400,37.4962748263
"00039023","APT1168041667430032000001","역삼동우정에쉐르1","서울특별시 강남구 테헤란로4길 32","1168010100","2022",47.24,"002",1,417000000,524000000,500250000,506000000,417000000,417000000,417000000,417000000,,260,46,54,2346,74,26,28398,84,17,127.0301733400,37.4962748263
"00039024","APT1168041667430032000001","역삼동우정에쉐르1","서울특별시 강남구 테헤란로4길 32","1168010100","2022",52.01,"002",2,417000000,524000000,500250000,506000000,487000000,496000000,491500000,491500000,6363961,260,46,54,2346,74,26,28398,84,17,127.0301733400,37.4962748263
"00039025","APT1168041667430032000001","역삼동우정에쉐르1","서울특별시 강남구 테헤란로4길 32","1168010100","2022",57.98,"002",21,417000000,524000000,500250000,506000000,481000000,512000000,502095238,512000000,12624994,260,46,54,2346,74,26,28398,84,17,127.0301733400,37.4962748263
"00039026","APT1168041667430032000001","역삼동우정에쉐르1","서울특별시 강남구 테헤란로4길 32","1168010100","2022",55.81,"002",1,417000000,524000000,500250000,506000000,507000000,507000000,507000000,507000000,,260,47,54,2346,74,26,28398,84,17,127.0301733400,37.4962748263
"00039027","APT1168041667430032000001","역삼동우정에쉐르1","서울특별시 강남구 테헤란로4길 32","1168010100","2022",59.98,"002",1,417000000,524000000,500250000,506000000,515000000,515000000,515000000,515000000,,260,47,54,2346,74,26,28398,84,17,127.0301733400,37.4962748263
"00039028","APT1168041667430032000001","역삼동우정에쉐르1","서울특별시 강남구 테헤란로4길 32","1168010100","2022",71.78,"003",28,536000000,605000000,564103448,571000000,536000000,571000000,562642857,571000000,13253132,700,23,77,5072,72,28,23325,87,14,127.0301733400,37.4962748263
"00039029","APT1168041667430032000001","역삼동우정에쉐르1","서울특별시 강남구 테헤란로4길 32","1168010100","2022",84.96,"003",1,536000000,605000000,564103448,571000000,605000000,605000000,605000000,605000000,,700,23,77,5072,72,28,23325,87,14,127.0301733400,37.4962748263
"00039030","APT1168041667430046000001","쌍용플레티넘밸류","서울특별시 강남구 테헤란로4길 46","1168010100","2022",84.90,"003",42,903000000,990000000,958563636,958000000,909000000,990000000,963785714,971000000,25793302,431,52,48,1743,91,10,10080,95,6,127.0303857427,37.4954438677
"00039031","APT1168041667430046000001","쌍용플레티넘밸류","서울특별시 강남구 테헤란로4길 46","1168010100","2022",84.97,"003",14,903000000,990000000,958563636,958000000,909000000,990000000,963357142,971000000,27034471,431,53,48,1743,91,10,10080,95,6,127.0303857427,37.4954438677
"00039032","APT1168041667430046000001","쌍용플레티넘밸류","서울특별시 강남구 테헤란로4길 46","1168010100","2022",84.96,"003",54,903000000,990000000,958563636,958000000,903000000,990000000,953259259,953000000,27603107,431,53,48,1743,91,10,10080,95,6,127.0303857427,37.4954438677
"00039033","APT1168041667430046000001","쌍용플레티넘밸류","서울특별시 강남구 테헤란로4길 46","1168010100","2022",110.57,"004",28,1049000000,1253000000,1169571428,1164000000,1049000000,1164000000,1125714285,1143000000,39128333,469,51,48,1644,79,22,6912,96,4,127.0303857427,37.4954438677
"00039034","APT1168041667430046000001","쌍용플레티넘밸류","서울특별시 강남구 테헤란로4길 46","1168010100","2022",116.67,"004",28,1049000000,1253000000,1169571428,1164000000,1149000000,1253000000,1213428571,1217000000,28254699,469,51,48,1644,79,22,6912,96,4,127.0303857427,37.4954438677
"00039035","APT1168041667450016000001","테헤란아이파크","서울특별시 강남구 테헤란로52길 16","1168010100","2022",59.78,"002",17,1407000000,1503000000,1471941176,1490000000,1407000000,1503000000,1471941176,1490000000,35725465,57,87,12,99,99,1,4010,98,2,127.0469455957,37.5024591258
"00039036","APT1168041667450016000001","테헤란아이파크","서울특별시 강남구 테헤란로52길 16","1168010100","2022",84.64,"003",19,1660000000,2089000000,1873447204,1858000000,1957000000,2089000000,2057842105,2089000000,42225931,119,87,13,182,99,1,2057,99,1,127.0469455957,37.5024591258
"00039037","APT1168041667450016000001","테헤란아이파크","서울특별시 강남구 테헤란로52길 16","1168010100","2022",70.83,"003",97,1660000000,2089000000,1873447204,1858000000,1660000000,1858000000,1815938144,1858000000,59580795,119,87,13,182,99,1,2057,99,1,127.0469455957,37.5024591258
"00039038","APT1168041667450016000001","테헤란아이파크","서울특별시 강남구 테헤란로52길 16","1168010100","2022",70.84,"003",17,1660000000,2089000000,1873447204,1858000000,1660000000,1858000000,1787294117,1858000000,81019106,119,87,13,182,99,1,2057,99,1,127.0469455957,37.5024591258
"00039039","APT1168041667450016000001","테헤란아이파크","서울특별시 강남구 테헤란로52길 16","1168010100","2022",80.20,"003",28,1660000000,2089000000,1873447204,1858000000,1904000000,2033000000,1999857142,2033000000,47218730,119,87,13,182,99,1,2057,99,1,127.0469455957,37.5024591258
"00039040","APT1168041667450016000001","테헤란아이파크","서울특별시 강남구 테헤란로52길 16","1168010100","2022",92.62,"004",124,2024000000,2376000000,2185171052,2185000000,2024000000,2185000000,2152774193,2185000000,47143586,172,81,18,276,97,4,1254,100,1,127.0469455957,37.5024591258
"00039041","APT1168041667450016000001","테헤란아이파크","서울특별시 강남구 테헤란로52길 16","1168010100","2022",118.03,"004",28,2024000000,2376000000,2185171052,2185000000,2206000000,2376000000,2328642857,2362500000,59065070,172,81,18,276,97,4,1254,100,1,127.0469455957,37.5024591258
"00039042","APT1168041667490025000001","(817-25)","서울특별시 강남구 테헤란로5길 25","1168010100","2022",20.77,"001",9,177000000,217000000,184607142,181000000,178000000,178000000,178000000,178000000,0,362,11,88,1920,63,37,83506,51,50,127.0287395497,37.5002293871
"00039043","APT1168041667490025000001","(817-25)","서울특별시 강남구 테헤란로5길 25","1168010100","2022",21.39,"001",4,177000000,217000000,184607142,181000000,187000000,187000000,187000000,187000000,0,362,12,88,1920,64,37,83506,51,50,127.0287395497,37.5002293871
"00039044","APT1168041667490025000001","(817-25)","서울특별시 강남구 테헤란로5길 25","1168010100","2022",21.53,"001",1,177000000,217000000,184607142,181000000,183000000,183000000,183000000,183000000,,362,12,88,1920,64,37,83506,51,50,127.0287395497,37.5002293871
"00039045","APT1168041667490025000001","(817-25)","서울특별시 강남구 테헤란로5길 25","1168010100","2022",20.70,"001",7,177000000,217000000,184607142,181000000,177000000,181000000,179285714,181000000,2138090,362,12,88,1920,64,37,83506,51,50,127.0287395497,37.5002293871
"00039046","APT1168041667490025000001","(817-25)","서울특별시 강남구 테헤란로5길 25","1168010100","2022",25.66,"001",1,177000000,217000000,184607142,181000000,217000000,217000000,217000000,217000000,,362,11,88,1920,63,37,83506,51,50,127.0287395497,37.5002293871
"00039047","APT1168041667490025000001","(817-25)","서울특별시 강남구 테헤란로5길 25","1168010100","2022",21.60,"001",3,177000000,217000000,184607142,181000000,184000000,184000000,184000000,184000000,0,362,11,88,1920,64,37,83506,51,50,127.0287395497,37.5002293871
"00039048","APT1168041667490025000001","(817-25)","서울특별시 강남구 테헤란로5길 25","1168010100","2022",24.08,"001",3,177000000,217000000,184607142,181000000,204000000,204000000,204000000,204000000,0,362,11,88,1920,64,37,83506,51,50,127.0287395497,37.5002293871
"00039049","APT1168041667490036000001","풍림 지오빌","서울특별시 강남구 테헤란로5길 36","1168010100","2022",32.95,"001",2,195000000,223000000,209000000,209000000,223000000,223000000,223000000,223000000,0,326,19,78,1494,72,28,75710,56,45,127.0290771139,37.5008839179
"00039050","APT1168041667490036000001","풍림 지오빌","서울특별시 강남구 테헤란로5길 36","1168010100","2022",27.81,"001",2,195000000,223000000,209000000,209000000,195000000,195000000,195000000,195000000,0,326,19,78,1494,72,28,75710,56,45,127.0290771139,37.5008839179
"00039051","APT1168041667490036000001","풍림 지오빌","서울특별시 강남구 테헤란로5길 36","1168010100","2022",42.69,"002",6,313000000,331000000,323166666,321500000,313000000,321000000,318333333,321000000,4131182,421,14,86,4772,47,53,50802,70,30,127.0290771139,37.5008839179
"00039052","APT1168041667490036000001","풍림 지오빌","서울특별시 강남구 테헤란로5길 36","1168010100","2022",42.80,"002",6,313000000,331000000,323166666,321500000,322000000,331000000,328000000,331000000,4647580,421,15,86,4772,47,53,50802,70,30,127.0290771139,37.5008839179
"00039053","APT1168041667490036000001","풍림 지오빌","서울특별시 강남구 테헤란로5길 36","1168010100","2022",135.68,"005",1,971000000,971000000,971000000,971000000,971000000,971000000,971000000,971000000,,984,6,94,3496,26,75,9877,95,6,127.0290771139,37.5008839179
"00039054","APT1168041667500012000001","LG선릉에클라트(B)","서울특별시 강남구 테헤란로63길 12","1168010500","2022",36.47,"001",55,223000000,255000000,232756756,228000000,223000000,255000000,232327272,228000000,10297527,277,31,66,1167,78,22,69392,59,41,127.0509926563,37.5061476688
"00039055","APT1168041667500012000001","LG선릉에클라트(B)","서울특별시 강남구 테헤란로63길 12","1168010500","2022",36.35,"001",204,223000000,255000000,232756756,228000000,223000000,255000000,232872549,228000000,10835693,277,31,66,1167,78,22,69392,59,41,127.0509926563,37.5061476688
"00039056","APT1168041667500012000001","LG선릉에클라트(B)","서울특별시 강남구 테헤란로63길 12","1168010500","2022",56.68,"002",3,463000000,602000000,509823529,486000000,551000000,569000000,563000000,569000000,10392305,250,49,52,2279,75,26,27619,84,16,127.0509926563,37.5061476688
"00039057","APT1168041667500012000001","LG선릉에클라트(B)","서울특별시 강남구 테헤란로63길 12","1168010500","2022",59.00,"002",3,463000000,602000000,509823529,486000000,584000000,602000000,596000000,602000000,10392305,250,48,52,2279,75,26,27619,84,16,127.0509926563,37.5061476688
"00039058","APT1168041667500012000001","LG선릉에클라트(B)","서울특별시 강남구 테헤란로63길 12","1168010500","2022",48.81,"002",26,463000000,602000000,509823529,486000000,463000000,515000000,487923076,486000000,12774735,250,48,52,2279,75,26,27619,84,16,127.0509926563,37.5061476688
"00039059","APT1168041667500012000001","LG선릉에클라트(B)","서울특별시 강남구 테헤란로63길 12","1168010500","2022",59.33,"002",1,463000000,602000000,509823529,486000000,602000000,602000000,602000000,602000000,,250,49,52,2279,75,26,27619,84,16,127.0509926563,37.5061476688
"00039060","APT1168041667500012000001","LG선릉에클라트(B)","서울특별시 강남구 테헤란로63길 12","1168010500","2022",56.87,"002",1,463000000,602000000,509823529,486000000,569000000,569000000,569000000,569000000,,250,48,52,2279,75,26,27619,84,16,127.0509926563,37.5061476688
"00039061","APT1168041667510009000001","선릉역대우아이빌(890-49)","서울특별시 강남구 테헤란로64길 9","1168010600","2022",20.37,"001",6,128000000,197000000,178405797,186000000,128000000,136000000,133333333,136000000,4131182,369,10,89,2006,62,38,85433,50,51,127.0514506642,37.5044038826
"00039062","APT1168041667510009000001","선릉역대우아이빌(890-49)","서울특별시 강남구 테헤란로64길 9","1168010600","2022",25.42,"001",60,128000000,197000000,178405797,186000000,159000000,168000000,165000000,168000000,4278444,369,10,89,2006,62,38,85433,50,51,127.0514506642,37.5044038826
"00039063","APT1168041667510009000001","선릉역대우아이빌(890-49)","서울특별시 강남구 테헤란로64길 9","1168010600","2022",28.34,"001",72,128000000,197000000,178405797,186000000,186000000,197000000,193333333,197000000,5221839,369,11,89,2006,62,38,85433,50,51,127.0514506642,37.5044038826
"00039064","APT1168041667510009000001","선릉역대우아이빌(890-49)","서울특별시 강남구 테헤란로64길 9","1168010600","2022",43.75,"002",12,245000000,259000000,254333333,259000000,245000000,259000000,254333333,259000000,6893123,486,2,99,6010,33,67,64260,62,38,127.0514506642,37.5044038826
"00039065","APT1168041667510013000001","선릉역 풍림아이원레몬","서울특별시 강남구 테헤란로64길 13","1168010600","2022",76.73,"003",22,475000000,576000000,534159090,531000000,512000000,576000000,555045454,558000000,19246465,731,19,80,5783,68,32,25667,85,15,127.0515057507,37.5041712727
"00039066","APT1168041667510013000001","선릉역 풍림아이원레몬","서울특별시 강남구 테헤란로64길 13","1168010600","2022",69.81,"003",22,475000000,576000000,534159090,531000000,475000000,531000000,513272727,519000000,18105989,731,19,80,5783,68,32,25667,85,15,127.0515057507,37.5041712727
"00039067","APT1168041667520015000001","대치동우정에쉐르2(890-42)","서울특별시 강남구 테헤란로68길 15","1168010600","2022",59.95,"002",9,454000000,523000000,504222222,513000000,454000000,523000000,504222222,513000000,23285069,258,47,53,2321,74,26,28041,84,17,127.0525685151,37.5043211073
"00039068","APT1168041667520015000001","대치동우정에쉐르2(890-42)","서울특별시 강남구 테헤란로68길 15","1168010600","2022",68.59,"003",9,499000000,581000000,559111111,570000000,499000000,581000000,559111111,570000000,27696771,703,22,77,5170,72,29,23705,86,14,127.0525685151,37.5043211073
"00039069","APT1168041667560008000001","우정에쉐르2","서울특별시 강남구 테헤란로77길 8","1168010500","2022",59.64,"002",24,439000000,556000000,519366666,524000000,461000000,556000000,527583333,539000000,27312868,240,50,49,2165,76,24,26871,85,16,127.0549065968,37.5070784510
"00039070","APT1168041667560008000001","우정에쉐르2","서울특별시 강남구 테헤란로77길 8","1168010500","2022",55.12,"002",12,439000000,556000000,519366666,524000000,439000000,524000000,502666666,515000000,28397610,240,51,49,2165,76,24,26871,85,16,127.0549065968,37.5070784510
"00039071","APT1168041667560008000001","우정에쉐르2","서울특별시 강남구 테헤란로77길 8","1168010500","2022",59.75,"002",12,439000000,556000000,519366666,524000000,461000000,539000000,519500000,531000000,26078553,240,50,49,2165,76,24,26871,85,16,127.0549065968,37.5070784510
"00039072","APT1168041667560008000001","우정에쉐르2","서울특별시 강남구 테헤란로77길 8","1168010500","2022",59.54,"002",12,439000000,556000000,519366666,524000000,461000000,539000000,519500000,531000000,26078553,240,51,49,2165,76,24,26871,85,16,127.0549065968,37.5070784510
"00039073","APT1168041667560022000001","풍림","서울특별시 강남구 테헤란로77길 22","1168010500","2022",53.75,"002",26,379000000,452000000,424055555,427000000,394000000,452000000,429576923,428500000,19177431,352,28,73,3258,64,36,36483,79,22,127.0543161239,37.5080211154
"00039074","APT1168041667560022000001","풍림","서울특별시 강남구 테헤란로77길 22","1168010500","2022",40.82,"002",1,379000000,452000000,424055555,427000000,379000000,379000000,379000000,379000000,,352,28,73,3258,64,36,36483,79,22,127.0543161239,37.5080211154
"00039075","APT1168041667560022000001","풍림","서울특별시 강남구 테헤란로77길 22","1168010500","2022",42.50,"002",2,379000000,452000000,424055555,427000000,380000000,402000000,391000000,391000000,15556349,352,28,73,3258,64,36,36483,79,22,127.0543161239,37.5080211154
"00039076","APT1168041667560022000001","풍림","서울특별시 강남구 테헤란로77길 22","1168010500","2022",51.68,"002",6,379000000,452000000,424055555,427000000,401000000,440000000,426166666,429500000,15144856,352,28,73,3258,64,36,36483,79,22,127.0543161239,37.5080211154
"00039077","APT1168041667560022000001","풍림","서울특별시 강남구 테헤란로77길 22","1168010500","2022",40.88,"002",1,379000000,452000000,424055555,427000000,379000000,379000000,379000000,379000000,,352,28,73,3258,64,36,36483,79,22,127.0543161239,37.5080211154
"00039078","APT1168041667560026000001","삼성동대성유니드","서울특별시 강남구 테헤란로77길 26","1168010500","2022",78.69,"003",1,813000000,922000000,878864406,884000000,861000000,861000000,861000000,861000000,,464,49,51,2210,88,12,11806,93,7,127.0540499933,37.5085164736
"00039079","APT1168041667560026000001","삼성동대성유니드","서울특별시 강남구 테헤란로77길 26","1168010500","2022",80.66,"003",6,813000000,922000000,878864406,884000000,884000000,884000000,884000000,884000000,0,464,49,51,2210,88,12,11806,93,7,127.0540499933,37.5085164736
"00039080","APT1168041667560026000001","삼성동대성유니드","서울특별시 강남구 테헤란로77길 26","1168010500","2022",84.91,"003",5,813000000,922000000,878864406,884000000,813000000,907000000,857000000,856000000,38606994,464,49,51,2210,88,12,11806,93,7,127.0540499933,37.5085164736
"00039081","APT1168041667560026000001","삼성동대성유니드","서울특별시 강남구 테헤란로77길 26","1168010500","2022",83.93,"003",47,813000000,922000000,878864406,884000000,813000000,922000000,880914893,907000000,39742557,464,49,51,2210,88,12,11806,93,7,127.0540499933,37.5085164736
"00039082","APT1168041667560027000001","이안애2차","서울특별시 강남구 테헤란로77길 27","1168010500","2022",64.26,"003",7,548000000,815000000,620625000,604000000,548000000,619000000,592857142,604000000,26673511,644,29,71,4266,77,24,20209,88,12,127.0538449550,37.5081244432
"00039083","APT1168041667560027000001","이안애2차","서울특별시 강남구 테헤란로77길 27","1168010500","2022",84.25,"003",1,548000000,815000000,620625000,604000000,815000000,815000000,815000000,815000000,,644,29,71,4266,77,24,20209,88,12,127.0538449550,37.5081244432
"00039084","APT1168041667560027000001","이안애2차","서울특별시 강남구 테헤란로77길 27","1168010500","2022",108.90,"004",1,852000000,1031000000,974363636,998000000,967000000,967000000,967000000,967000000,,596,38,62,2323,70,31,9822,95,6,127.0538449550,37.5081244432
"00039085","APT1168041667560027000001","이안애2차","서울특별시 강남구 테헤란로77길 27","1168010500","2022",113.91,"004",1,852000000,1031000000,974363636,998000000,1008000000,1008000000,1008000000,1008000000,,596,38,62,2323,70,31,9822,95,6,127.0538449550,37.5081244432
"00039086","APT1168041667560027000001","이안애2차","서울특별시 강남구 테헤란로77길 27","1168010500","2022",118.95,"004",6,852000000,1031000000,974363636,998000000,987000000,1031000000,1009333333,1009500000,17305105,596,37,62,2323,70,31,9822,95,6,127.0538449550,37.5081244432
"00039087","APT1168041667560027000001","이안애2차","서울특별시 강남구 테헤란로77길 27","1168010500","2022",97.53,"004",1,852000000,1031000000,974363636,998000000,895000000,895000000,895000000,895000000,,596,38,62,2323,70,31,9822,95,6,127.0538449550,37.5081244432
"00039088","APT1168041667560027000001","이안애2차","서울특별시 강남구 테헤란로77길 27","1168010500","2022",89.91,"004",1,852000000,1031000000,974363636,998000000,852000000,852000000,852000000,852000000,,596,38,62,2323,70,31,9822,95,6,127.0538449550,37.5081244432
"00039089","APT1168041667560027000001","이안애2차","서울특별시 강남구 테헤란로77길 27","1168010500","2022",105.45,"004",1,852000000,1031000000,974363636,998000000,940000000,940000000,940000000,940000000,,596,38,62,2323,70,31,9822,95,6,127.0538449550,37.5081244432
"00039090","APT1168041667560031000001","삼성웰피아","서울특별시 강남구 테헤란로77길 31","1168010500","2022",92.11,"004",10,864000000,1004000000,941473684,942000000,864000000,942000000,916800000,932000000,31456496,615,36,64,2428,69,32,10342,94,6,127.0537150681,37.5084216839
"00039091","APT1168041667560031000001","삼성웰피아","서울특별시 강남구 테헤란로77길 31","1168010500","2022",105.57,"004",5,864000000,1004000000,941473684,942000000,921000000,1004000000,977400000,994000000,35535897,615,36,64,2428,69,32,10342,94,6,127.0537150681,37.5084216839
"00039092","APT1168041667560031000001","삼성웰피아","서울특별시 강남구 테헤란로77길 31","1168010500","2022",98.57,"004",4,864000000,1004000000,941473684,942000000,920000000,984000000,958250000,964500000,31436444,615,36,64,2428,69,32,10342,94,6,127.0537150681,37.5084216839
"00039093","APT1168041667580031000001","삼성펠리스","서울특별시 강남구 테헤란로79길 31","1168010500","2022",83.55,"003",2,719000000,719000000,719000000,719000000,719000000,719000000,719000000,719000000,0,551,39,60,3275,82,18,16217,91,10,127.0544060239,37.5086789833
"00039094","APT1168041667580031000001","삼성펠리스","서울특별시 강남구 테헤란로79길 31","1168010500","2022",126.15,"004",2,1052000000,1052000000,1052000000,1052000000,1052000000,1052000000,1052000000,1052000000,0,560,42,58,2017,74,26,8427,95,5,127.0544060239,37.5086789833
"00039095","APT1168041667580031000001","삼성펠리스","서울특별시 강남구 테헤란로79길 31","1168010500","2022",174.10,"005",12,1242000000,1420000000,1336285714,1354000000,1242000000,1420000000,1343166666,1365000000,68544390,864,17,82,2489,47,53,5226,97,3,127.0544060239,37.5086789833
"00039096","APT1168041667580031000001","삼성펠리스","서울특별시 강남구 테헤란로79길 31","1168010500","2022",157.88,"005",2,1242000000,1420000000,1336285714,1354000000,1295000000,1295000000,1295000000,1295000000,0,864,17,82,2489,47,53,5226,97,3,127.0544060239,37.5086789833
"00039097","APT1168041667580042000001","삼성오네뜨","서울특별시 강남구 테헤란로79길 42","1168010500","2022",140.30,"005",4,1070000000,1307000000,1179300000,1180000000,1176000000,1176000000,1176000000,1176000000,0,936,11,89,2965,37,63,6803,96,4,127.0543657541,37.5096284151
"00039098","APT1168041667580042000001","삼성오네뜨","서울특별시 강남구 테헤란로79길 42","1168010500","2022",153.53,"005",8,1070000000,1307000000,1179300000,1180000000,1168000000,1307000000,1261000000,1281000000,50970580,936,11,89,2965,37,63,6803,96,4,127.0543657541,37.5096284151
"00039099","APT1168041667580042000001","삼성오네뜨","서울특별시 강남구 테헤란로79길 42","1168010500","2022",144.43,"005",28,1070000000,1307000000,1179300000,1180000000,1070000000,1205000000,1156428571,1180000000,49257771,936,11,89,2965,37,63,6803,96,4,127.0543657541,37.5096284151
"00039100","APT1168041667730030000001","신동아","서울특별시 강남구 학동로105길 30","1168010400","2022",84.94,"003",106,1380000000,1543000000,1498622641,1516000000,1380000000,1543000000,1498622641,1516000000,50546811,201,78,22,398,98,2,3796,98,2,127.0587013568,37.5230407391
"00039101","APT1168041667740013000001","브라운스톤","서울특별시 강남구 학동로11길 13","1168010800","2022",244.53,"005",1,1813000000,1919000000,1887578947,1907000000,1919000000,1919000000,1919000000,1919000000,,592,42,57,1298,72,28,2007,99,1,127.0245896035,37.5131384677
"00039102","APT1168041667740013000001","브라운스톤","서울특별시 강남구 학동로11길 13","1168010800","2022",241.06,"005",3,1813000000,1919000000,1887578947,1907000000,1824000000,1903000000,1863000000,1862000000,39509493,592,42,57,1298,72,28,2007,99,1,127.0245896035,37.5131384677
"00039103","APT1168041667740013000001","브라운스톤","서울특별시 강남구 학동로11길 13","1168010800","2022",235.81,"005",1,1813000000,1919000000,1887578947,1907000000,1880000000,1880000000,1880000000,1880000000,,592,42,57,1298,73,28,2007,99,1,127.0245896035,37.5131384677
"00039104","APT1168041667740013000001","브라운스톤","서울특별시 강남구 학동로11길 13","1168010800","2022",242.57,"005",3,1813000000,1919000000,1887578947,1907000000,1832000000,1919000000,1876666666,1879000000,43546910,592,42,57,1298,72,28,2007,99,1,127.0245896035,37.5131384677
"00039105","APT1168041667740013000001","브라운스톤","서울특별시 강남구 학동로11길 13","1168010800","2022",228.67,"005",1,1813000000,1919000000,1887578947,1907000000,1845000000,1845000000,1845000000,1845000000,,592,42,57,1298,72,28,2007,99,1,127.0245896035,37.5131384677
"00039106","APT1168041667740013000001","브라운스톤","서울특별시 강남구 학동로11길 13","1168010800","2022",232.54,"005",1,1813000000,1919000000,1887578947,1907000000,1860000000,1860000000,1860000000,1860000000,,592,42,57,1298,72,28,2007,99,1,127.0245896035,37.5131384677
"00039107","APT1168041667740013000001","브라운스톤","서울특별시 강남구 학동로11길 13","1168010800","2022",229.51,"005",1,1813000000,1919000000,1887578947,1907000000,1813000000,1813000000,1813000000,1813000000,,592,41,57,1298,72,28,2007,99,1,127.0245896035,37.5131384677
"00039108","APT1168041667740013000001","브라운스톤","서울특별시 강남구 학동로11길 13","1168010800","2022",244.20,"005",4,1813000000,1919000000,1887578947,1907000000,1907000000,1919000000,1916000000,1919000000,6000000,592,41,57,1298,72,28,2007,99,1,127.0245896035,37.5131384677
"00039109","APT1168041667740013000001","브라운스톤","서울특별시 강남구 학동로11길 13","1168010800","2022",243.94,"005",4,1813000000,1919000000,1887578947,1907000000,1907000000,1919000000,1916000000,1919000000,6000000,592,42,57,1298,72,28,2007,99,1,127.0245896035,37.5131384677
"00039110","APT1168041667770013000001","인본","서울특별시 강남구 학동로17길 13","1168010800","2022",28.35,"001",2,175000000,269000000,209307692,225000000,225000000,225000000,225000000,225000000,0,321,20,78,1486,72,28,75622,56,45,127.0260248293,37.5135512441
"00039111","APT1168041667770013000001","인본","서울특별시 강남구 학동로17길 13","1168010800","2022",22.29,"001",4,175000000,269000000,209307692,225000000,175000000,175000000,175000000,175000000,0,321,19,78,1486,72,28,75622,56,45,127.0260248293,37.5135512441
"00039112","APT1168041667770013000001","인본","서울특별시 강남구 학동로17길 13","1168010800","2022",30.94,"001",4,175000000,269000000,209307692,225000000,238000000,238000000,238000000,238000000,0,321,20,78,1486,72,28,75622,56,45,127.0260248293,37.5135512441
"00039113","APT1168041667770013000001","인본","서울특별시 강남구 학동로17길 13","1168010800","2022",38.21,"001",1,175000000,269000000,209307692,225000000,269000000,269000000,269000000,269000000,,321,20,78,1486,72,28,75622,56,45,127.0260248293,37.5135512441
"00039114","APT1168041667770013000001","인본","서울특별시 강남구 학동로17길 13","1168010800","2022",22.06,"001",2,175000000,269000000,209307692,225000000,175000000,175000000,175000000,175000000,0,321,20,78,1486,72,28,75622,56,45,127.0260248293,37.5135512441
"00039115","APT1168041667770013000001","인본","서울특별시 강남구 학동로17길 13","1168010800","2022",49.20,"002",2,288000000,321000000,310750000,317000000,321000000,321000000,321000000,321000000,0,433,12,89,5035,44,56,53055,69,32,127.0260248293,37.5135512441
"00039116","APT1168041667770013000001","인본","서울특별시 강남구 학동로17길 13","1168010800","2022",40.45,"002",1,288000000,321000000,310750000,317000000,288000000,288000000,288000000,288000000,,433,12,89,5035,44,56,53055,69,32,127.0260248293,37.5135512441
